id,demographics_1,demographics_2,demographics_3,company_1,company_2,company_3,demographics_4,demographics_5,remote_work_time_1,remote_work_time_2,remote_work_time_3,remote_work_time_4,remote_work_time_5,remote_policy_1,split_work_day_1,split_work_day_2,split_work_day_3,remote_policy_2,remote_policy_3,remote_policy_4,remote_policy_5,remote_policy_6,remote_policy_7,remote_policy_8,remote_culture_1,remote_culture_2,remote_culture_3,remote_culture_4,remote_culture_5,remote_culture_6,remote_culture_7,remote_culture_8,remote_culture_9,remote_culture_10,remote_culture_11,remote_culture_12,use_of_time_onsite_1,use_of_time_onsite_2,use_of_time_onsite_3,use_of_time_onsite_4,use_of_time_onsite_5,use_of_time_remote_1,use_of_time_remote_2,use_of_time_remote_3,use_of_time_remote_4,use_of_time_remote_5,compensation_hypothetical_1,compensation_hypothetical_2,barriers_1,barriers_2,barriers_3,barriers_4,barriers_5,barriers_6,barriers_7,barriers_8,barriers_9,barriers_10,barriers_11,barriers_12,barriers_13,barriers_14,barriers_15,barriers_16,remote_personal_behavior_1,remote_personal_behavior_2,remote_personal_behavior_3,remote_management_1,remote_management_2,remote_management_3,remote_management_4,remote_management_5,remote_management_6,remote_management_7,remote_management_8,remote_management_9,remote_management_10,remote_management_11,productivity_1,remote_management_12
386,21,Female,Between 1 and 5 years,Other Services,Clerical and administrative workers - General Clerical Workers,Between 1 and 4,Couple with dependent children,1,30,30,10,40,40,0,1,30,50,No,NA,1,1,2,0,0,1,1,1,1,0,2,2,0,My direct manger(s),2,2,1,3.0,3.0,10.0,3.0,5.0,3.0,2.0,3.0,5.0,11.0,0,NA,-1,-1,0,0,-2,1,1,0,1,0,0,0,-1,0,1,-1,0,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA
387,47,Female,Between 1 and 5 years,Wholesale Trade,Clerical and administrative workers - Personal Assistants and Secretaries,Between 20 and 199,Couple with dependent children,1,80,100,50,100,80,1,0,NA,NA,Yes,50,0,0,1,1,0,0,-1,1,0,1,-1,1,1,My direct manger(s),0,0,0,4.0,8.0,2.0,3.0,7.0,0.0,10.0,4.0,4.0,6.0,1,0.05,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
388,62,Male,More than 5 years,Construction,"Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,Couple with dependent children,1,50,50,20,10,5,1,1,10,5,Yes,10,2,1,2,2,2,1,2,-1,2,2,-2,-1,-1,They are about the same,-2,0,-2,2.0,9.0,2.0,3.0,8.0,1.0,10.0,2.0,3.0,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2,-1,1,1,Yes,1,1,1,2,2,1,2,1,1,10,10
389,38,Female,Between 1 and 5 years,Retail Trade,Sales workers - Sales Representatives and Agents,More than 200,Couple with no dependent children,1,50,50,50,50,80,1,1,50,80,Yes,50,2,1,2,-2,2,2,2,2,2,2,-1,2,2,My direct manger(s),1,2,1,2.0,9.0,3.0,5.0,8.0,0.0,9.0,3.0,7.0,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
390,46,Male,More than 5 years,Financial and Insurance,"Technicians and trades workers - Engineering, ICT and Science Technicians",More than 200,Couple with no dependent children,1,100,100,70,70,70,1,1,70,70,Yes,30,1,1,1,2,2,2,2,2,1,1,1,1,2,My direct manger(s),0,1,1,0.0,10.0,1.0,5.0,8.0,0.0,10.0,1.0,5.0,8.0,0,NA,1,1,1,0,0,2,0,-1,1,0,0,0,0,-1,0,0,2,2,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
391,50,Male,Between 1 and 5 years,"Transport, Postal and Warehousing","Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,Couple with dependent children,1,70,100,40,100,70,1,1,40,80,Yes,50,1,-1,1,2,1,-2,1,-1,-1,0,-1,2,-1,My direct manger(s),-2,-1,-1,2.0,7.0,4.0,4.0,7.0,0.0,6.0,8.0,3.0,7.0,0,NA,1,0,0,-2,-1,-1,0,-1,-2,-1,1,0,-2,1,-1,0,1,2,0,1,Yes,1,0,0,-1,1,1,0,2,2,-30,-30
392,49,Female,Between 1 and 5 years,"Professional, Scientific and Technical",Managers - Specialist Managers,Between 1 and 4,Couple with dependent children,1,100,100,100,100,100,0,0,NA,NA,No,NA,1,1,1,0,1,1,1,1,1,0,0,1,0,They are about the same,0,0,1,2.0,6.0,6.0,2.0,8.0,1.0,8.0,5.0,2.0,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
393,56,Male,Between 1 and 5 years,"Transport, Postal and Warehousing","Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,Couple with dependent children,1,100,5,90,5,5,1,1,5,5,Yes,50,1,1,1,1,1,2,1,1,1,-1,0,2,-1,They are about the same,0,-1,0,1.0,7.0,3.0,6.0,7.0,0.0,7.0,3.0,7.0,7.0,0,NA,0,0,0,-1,0,-2,-1,0,1,0,0,-1,0,0,0,0,0,0,1,1,Yes,1,1,1,-1,-2,-2,0,-1,-2,0,0
394,48,Male,More than 5 years,Public Administration and Safety,Managers - Specialist Managers,Between 20 and 199,Couple with dependent children,1,30,30,40,40,60,0,1,40,20,Unsure,NA,0,1,0,0,0,0,0,-1,0,0,1,0,0,Senior leadership,-1,0,0,2.0,8.0,2.0,4.0,8.0,2.0,8.0,2.0,4.0,8.0,0,NA,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,Yes,0,1,1,0,0,1,1,0,0,20,20
395,47,Male,More than 5 years,Financial and Insurance,Managers - Specialist Managers,More than 200,Couple with dependent children,1,60,50,50,30,40,0,1,50,50,No,NA,0,1,0,1,1,0,1,0,1,0,0,0,1,Senior leadership,0,0,0,3.0,8.0,2.0,3.0,8.0,0.0,8.0,3.0,5.0,8.0,1,0.1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,Yes,1,0,0,0,-1,-1,0,0,-1,20,20
396,53,Female,More than 5 years,Education and Training,Professionals - Education Professionals,More than 200,Multiple family household,0,100,20,50,20,20,1,1,100,100,Yes,20,1,-1,-1,-1,0,2,0,2,1,-1,-2,0,-1,They are about the same,-1,-1,-2,2.0,9.0,3.0,3.0,7.0,0.5,10.5,3.0,3.0,7.0,0,NA,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
397,39,Female,Between 1 and 5 years,Manufacturing,Managers - Specialist Managers,Between 20 and 199,Couple with no dependent children,1,50,40,30,30,30,1,0,NA,NA,Yes,40,2,2,2,1,1,2,1,-1,2,1,-1,1,1,They are about the same,-1,1,0,1.0,8.0,5.0,4.0,6.0,0.0,10.0,5.0,3.0,6.0,0,NA,0,0,-1,-1,-1,0,-1,-1,0,-2,-2,-1,1,0,0,1,1,-1,1,1,Yes,1,2,2,1,1,0,0,0,1,20,20
398,22,Male,Between 6 and 12 months,Construction,"Professionals - Design, Engineering, Science and Transport Professionals",Between 20 and 199,Couple with no dependent children,1,60,50,30,30,70,1,1,10,40,No,NA,0,-1,1,-2,0,0,-1,-1,1,1,0,2,-1,Senior leadership,0,0,-1,4.0,2.0,10.0,2.0,6.0,2.0,12.0,2.0,2.0,6.0,0,NA,0,-1,-2,2,0,-2,0,1,-1,0,0,-1,1,1,0,-1,-1,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA
399,39,Female,More than 5 years,Financial and Insurance,"Managers - Chief Executives, General Managers and Legislators",More than 200,Couple with no dependent children,1,100,100,100,100,100,1,0,NA,NA,No,NA,2,2,2,1,1,2,2,-2,2,2,0,-1,2,My direct manger(s),1,1,1,0.0,8.0,3.0,5.0,8.0,0.0,8.0,3.0,5.0,8.0,0,NA,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
400,36,Male,More than 5 years,Information Media and Telecommunications,"Managers - Chief Executives, General Managers and Legislators",More than 200,One parent family with dependent children,1,20,30,5,30,20,0,0,NA,NA,Yes,60,0,1,1,1,1,0,1,-1,-1,1,1,-1,1,Senior leadership,-1,0,0,0.0,10.0,4.0,4.0,6.0,2.0,10.0,3.0,4.0,5.0,0,NA,0,1,1,-2,1,0,0,0,-1,-2,0,-2,-1,-2,0,-2,1,0,1,1,Yes,1,1,0,2,1,0,1,0,1,20,20
401,46,Female,More than 5 years,Financial and Insurance,Clerical and administrative workers - General Clerical Workers,Between 5 and 19,Couple with no dependent children,1,50,40,50,30,40,0,1,40,50,Unsure,NA,2,2,2,2,2,1,0,2,2,0,0,0,2,Senior leadership,2,2,2,2.0,8.0,4.0,4.0,6.0,2.0,8.0,2.0,4.0,8.0,0,NA,2,1,0,1,2,1,1,0,2,1,0,0,1,2,0,1,2,2,2,1,Yes,1,0,2,2,2,2,1,2,2,40,40
402,50,Male,More than 5 years,Health Care and Social Assistance,Managers - Specialist Managers,More than 200,Couple with dependent children,1,100,100,100,100,90,0,0,NA,NA,No,NA,2,2,2,2,1,1,1,1,1,2,-1,-1,1,They are about the same,2,2,2,2.0,11.0,3.0,3.0,5.0,0.5,9.0,4.5,4.0,6.0,0,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,Yes,2,2,2,2,1,2,2,2,1,50,50
403,45,Female,More than 5 years,Information Media and Telecommunications,"Managers - Chief Executives, General Managers and Legislators",Between 5 and 19,Couple with dependent children,1,90,100,80,90,90,0,1,80,90,Yes,90,2,2,2,2,2,2,2,2,2,1,-1,1,1,They are about the same,1,1,1,1.5,8.0,2.0,4.5,8.0,0.0,8.0,2.0,6.0,8.0,1,0.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,Yes,1,1,1,1,1,0,1,1,1,0,0
404,62,Female,Between 1 and 5 years,"Professional, Scientific and Technical","Professionals - Business, Human Resource and Marketing Professionals",Between 20 and 199,Couple with dependent children,1,100,100,100,100,100,1,0,NA,NA,Unsure,NA,2,2,2,0,2,2,2,2,2,2,-2,2,1,My direct manger(s),-1,1,2,3.0,7.0,3.0,4.0,7.0,1.0,7.0,4.0,5.0,7.0,1,0.2,1,0,2,1,1,0,0,0,-1,2,1,1,2,1,2,2,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
405,43,Male,Between 1 and 5 years,Information Media and Telecommunications,"Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,Couple with dependent children,0,20,30,30,50,40,1,1,50,40,Yes,40,2,2,1,1,2,1,2,2,2,2,1,2,2,My direct manger(s),1,2,2,4.0,8.0,2.0,4.0,6.0,4.0,8.0,2.0,4.0,6.0,1,0.2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,Yes,1,2,1,2,2,1,2,2,2,30,30
406,54,Female,Between 1 and 5 years,"Professional, Scientific and Technical",Professionals - ICT Professionals,Between 20 and 199,Single person,1,80,60,80,60,70,1,1,30,30,Yes,20,2,-1,1,1,2,2,1,1,1,-1,-2,-1,2,They are about the same,1,1,-1,4.0,7.0,4.0,1.0,8.0,2.0,10.0,3.0,2.0,7.0,0,NA,1,-1,0,1,-1,1,-1,1,-1,1,1,1,2,0,1,1,-1,-2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
407,45,Female,Between 1 and 5 years,Health Care and Social Assistance,"Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,Couple with no dependent children,0,40,50,40,50,50,1,1,20,50,Yes,80,1,1,1,2,1,1,2,1,1,-1,-2,-2,0,They are about the same,-1,-1,-1,2.0,11.0,2.0,2.0,7.0,0.5,11.0,2.5,3.0,7.0,0,NA,0,0,0,1,0,1,0,-2,0,-1,0,1,-1,0,1,1,1,1,-1,1,Yes,2,-1,1,-1,-1,-2,-1,1,-1,50,50
408,21,Male,Between 6 and 12 months,Mining,"Technicians and trades workers - Engineering, ICT and Science Technicians",Between 20 and 199,One parent family with dependent children,1,50,50,50,40,50,1,1,50,50,Yes,50,0,0,0,2,0,0,0,0,0,0,0,0,0,My direct manger(s),0,0,0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1,0.2,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
409,30,Male,Between 1 and 5 years,Information Media and Telecommunications,Managers - Specialist Managers,Between 20 and 199,Couple with no dependent children,1,90,90,90,100,70,1,0,NA,NA,Yes,40,-1,1,-1,1,-1,-1,0,1,1,1,-1,-1,1,My direct manger(s),-1,1,-1,3.0,8.0,2.0,3.0,8.0,0.5,10.0,3.0,3.0,8.0,0,NA,0,0,0,-1,-1,0,-2,0,0,0,1,-1,0,0,0,0,1,1,1,1,Yes,1,1,0,1,-1,-1,-1,-1,-1,20,20
410,23,Female,Between 1 and 5 years,Construction,"Managers - Chief Executives, General Managers and Legislators",Between 20 and 199,Couple with dependent children,0,70,90,30,30,20,1,1,40,40,Yes,50,2,1,0,1,1,0,1,-1,0,1,-1,1,1,They are about the same,-2,0,-1,2.5,9.0,2.0,2.5,8.0,1.0,10.0,3.0,2.0,8.0,0,NA,0,0,1,0,1,2,-1,-1,0,0,1,1,1,0,0,1,2,1,1,1,Yes,1,1,2,1,1,2,2,1,1,30,30
411,41,Male,More than 5 years,"Professional, Scientific and Technical",Managers - Specialist Managers,Between 20 and 199,Couple with no dependent children,1,100,100,0,40,40,1,1,60,80,No,NA,1,1,1,0,1,1,1,1,1,2,-1,0,1,They are about the same,0,0,1,1.0,8.0,3.0,4.0,8.0,0.0,8.0,4.0,4.0,8.0,0,NA,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,2,2,0,1,Yes,0,1,0,1,1,0,1,1,1,20,20
412,59,Female,More than 5 years,Education and Training,Professionals - Education Professionals,Between 20 and 199,One parent family with dependent children,0,5,90,5,90,90,1,1,10,100,Yes,50,0,-2,-2,2,-1,0,-2,1,1,2,1,0,2,They are about the same,-2,-2,-2,2.0,8.0,2.0,2.0,10.0,1.0,8.0,2.0,3.0,10.0,1,0.2,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
413,39,Female,More than 5 years,"Transport, Postal and Warehousing",Managers - Specialist Managers,More than 200,Couple with dependent children,1,5,5,5,30,30,0,1,5,5,Yes,90,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,0,-2,2,They are about the same,2,2,2,2.0,9.0,3.0,3.0,7.0,2.0,9.0,3.0,3.0,7.0,0,NA,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,0,2,2,2,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50
414,31,Male,Between 1 and 5 years,"Professional, Scientific and Technical",Managers - Specialist Managers,Between 20 and 199,Couple with no dependent children,1,30,30,50,30,30,1,1,40,30,Yes,30,0,0,0,0,0,1,1,-1,0,1,1,0,0,Senior leadership,0,0,0,2.0,8.0,1.0,3.0,10.0,3.0,8.0,2.0,3.0,8.0,1,0.01,-2,-2,-1,0,0,0,-1,-1,0,-1,0,0,0,-1,0,0,0,0,0,1,Yes,0,-1,0,1,1,0,1,0,0,10,10
415,22,Female,Between 1 and 5 years,"Professional, Scientific and Technical","Professionals - Legal, Social and Welfare Professionals",More than 200,Couple with dependent children,1,80,90,60,80,20,1,1,30,50,Yes,30,1,1,1,-1,2,0,1,2,-2,-1,1,2,1,My direct manger(s),1,1,1,2.0,11.0,3.0,2.0,6.0,0.0,9.0,3.0,6.0,6.0,0,NA,0,-1,-1,0,0,0,-1,-1,-2,-1,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA
416,44,Female,Between 1 and 5 years,Education and Training,Clerical and administrative workers - Other Clerical and Administrative Workers,More than 200,Couple with dependent children,0,0,5,0,0,0,0,1,10,5,Unsure,NA,0,-2,-2,-2,0,-2,2,0,0,1,-2,0,0,My direct manger(s),-2,-2,-2,1.5,8.5,3.0,3.0,8.0,0.0,8.5,4.0,3.5,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
417,64,Female,More than 5 years,Financial and Insurance,Clerical and administrative workers - General Clerical Workers,More than 200,Single person,1,100,100,100,100,90,1,0,NA,NA,Yes,10,1,1,1,1,2,0,0,0,0,0,-1,0,2,Senior leadership,1,1,1,0.0,10.0,2.0,2.0,10.0,0.0,8.0,2.0,1.0,13.0,1,0.1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA
418,49,Male,Between 1 and 5 years,"Transport, Postal and Warehousing","Professionals - Business, Human Resource and Marketing Professionals",Between 20 and 199,Couple with dependent children,0,0,5,0,5,10,0,0,NA,NA,Yes,100,0,-2,-2,2,0,-2,-1,-2,-2,-1,2,2,-2,They are about the same,-2,-2,-2,2.0,11.0,1.0,3.0,7.0,0.0,12.0,1.0,3.0,8.0,0,NA,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,2,1,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,-20
419,61,Female,More than 5 years,Administrative and Support,Clerical and administrative workers - Clerical and Office Support Workers,Between 1 and 4,Couple with no dependent children,0,100,100,100,100,70,0,0,NA,NA,No,NA,1,2,2,1,2,2,1,0,1,1,-1,0,1,They are about the same,2,2,1,1.0,8.0,4.0,3.0,8.0,0.0,8.0,4.0,4.0,8.0,0,NA,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
420,43,Female,Between 1 and 5 years,Financial and Insurance,Clerical and administrative workers - Other Clerical and Administrative Workers,More than 200,Single person,1,100,100,100,100,100,0,1,100,100,Yes,100,0,0,0,0,0,0,0,0,0,0,0,0,0,My direct manger(s),0,0,0,1.0,8.0,0.0,8.0,7.0,1.0,8.0,0.0,8.0,7.0,0,NA,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
421,35,Female,Between 6 and 12 months,Education and Training,Managers - Specialist Managers,More than 200,Couple with dependent children,1,70,80,60,100,80,1,1,80,100,Unsure,NA,1,1,1,2,1,1,2,1,2,1,0,-2,1,They are about the same,0,1,0,2.0,7.0,3.0,4.0,8.0,1.0,9.0,2.0,4.0,8.0,0,NA,0,0,0,0,0,1,-1,0,0,1,1,1,1,0,0,0,0,0,1,1,Yes,1,1,0,1,0,0,1,1,0,40,40
422,36,Female,Between 1 and 5 years,Financial and Insurance,"Professionals - Business, Human Resource and Marketing Professionals",Between 20 and 199,Couple with no dependent children,1,90,90,80,90,80,0,1,90,90,No,NA,1,1,1,1,1,1,1,1,1,1,1,0,1,They are about the same,1,1,1,1.5,7.5,1.0,4.0,10.0,1.5,8.5,2.0,2.0,10.0,0,NA,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
423,41,Male,More than 5 years,Other Services,"Managers - Chief Executives, General Managers and Legislators",More than 200,Couple with dependent children,1,100,30,30,20,20,1,1,30,20,Yes,30,1,2,1,2,2,1,2,2,1,1,2,2,2,My direct manger(s),2,1,2,2.0,8.0,3.0,3.0,8.0,2.0,8.0,3.0,3.0,8.0,0,NA,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,Yes,2,1,2,2,1,2,1,2,1,50,50
424,47,Female,Between 1 and 5 years,Education and Training,Professionals - Education Professionals,Between 20 and 199,Couple with dependent children,1,30,10,20,5,5,1,1,30,5,Yes,40,-1,-1,-2,1,-2,1,-1,0,0,-2,1,1,-2,They are about the same,-1,-1,0,7.0,8.0,2.0,2.0,5.0,6.0,9.0,2.0,2.0,5.0,1,0.2,0,-1,0,-2,-1,-1,-2,0,-1,-2,0,0,1,0,-1,1,-1,-1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30,NA
425,46,Male,Between 1 and 5 years,Construction,Technicians and trades workers - Construction Trades Workers,I am a sole trader/owner-operator,Couple with no dependent children,0,20,20,20,20,20,0,0,NA,NA,No,NA,1,1,1,1,1,1,1,0,1,1,1,0,1,They are about the same,0,1,1,1.0,7.0,3.0,5.0,8.0,0.0,8.0,3.0,5.0,8.0,0,NA,0,-1,0,-1,1,0,-1,-1,1,0,1,0,0,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA
426,51,Female,Between 1 and 5 years,Other Services,Professionals - Health Professionals,Between 5 and 19,Single person,1,80,60,50,60,60,1,1,20,20,Yes,20,1,1,1,1,1,1,1,0,1,1,-1,0,2,They are about the same,0,1,1,1.5,7.0,3.5,4.0,8.0,0.5,7.0,4.0,4.0,8.5,0,NA,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,Yes,1,1,1,1,1,0,1,1,2,10,10
427,28,Female,Between 6 and 12 months,Wholesale Trade,"Managers - Chief Executives, General Managers and Legislators",More than 200,Couple with no dependent children,1,20,30,30,40,30,1,1,50,50,No,NA,1,1,-1,-1,0,1,-1,1,-2,0,1,-1,0,Senior leadership,-1,1,1,3.0,20.0,3.0,1.0,7.4,2.0,2.0,3.0,20.0,7.5,0,NA,0,-2,-2,0,0,1,0,1,0,-2,-1,2,-1,0,-1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
428,45,Male,More than 5 years,Information Media and Telecommunications,"Professionals - Design, Engineering, Science and Transport Professionals",More than 200,Couple with dependent children,1,80,80,80,80,80,1,1,80,80,Unsure,NA,2,1,2,2,2,1,0,1,1,1,0,0,0,They are about the same,0,0,0,3.0,9.0,3.0,3.0,6.0,0.0,10.0,3.0,3.0,8.0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
429,22,Female,Between 6 and 12 months,Wholesale Trade,Machinery operators and drivers - Mobile Plant Operators,More than 200,One parent family with dependent children,1,70,20,20,60,20,1,1,30,60,Yes,30,-2,0,2,-1,0,0,-1,0,1,-2,0,0,1,Senior leadership,1,0,-1,3.0,10.0,5.0,3.0,3.0,3.0,6.0,3.0,5.0,7.0,1,0.55,0,-2,0,-1,-2,1,-2,0,0,-1,-1,0,-2,0,0,1,0,0,1,1,Yes,0,-2,2,-1,2,0,-1,2,2,10,10
430,43,Male,More than 5 years,"Professional, Scientific and Technical",Professionals - ICT Professionals,More than 200,Single person,1,100,100,100,100,100,0,0,NA,NA,No,NA,1,-2,-1,2,1,1,1,1,1,2,0,0,1,My direct manger(s),-2,2,0,2.0,7.5,2.0,4.5,8.0,0.0,7.5,2.0,6.5,8.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
431,36,Female,More than 5 years,Health Care and Social Assistance,"Professionals - Legal, Social and Welfare Professionals",More than 200,Couple with dependent children,1,60,90,70,90,30,0,1,30,5,Yes,100,-2,-2,0,2,-2,-2,0,-2,-1,2,1,-1,0,My direct manger(s),-2,-2,0,3.0,8.0,2.0,4.0,7.0,0.5,8.0,3.0,5.5,7.0,0,NA,2,0,0,0,0,0,0,0,0,0,-1,0,-2,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA
432,50,Female,Between 1 and 5 years,Construction,"Professionals - Business, Human Resource and Marketing Professionals",More than 200,One parent family with dependent children,1,30,30,40,40,50,1,1,40,30,Yes,20,2,1,1,1,1,0,1,1,1,2,1,1,2,My direct manger(s),2,1,1,8.0,3.0,3.0,2.0,8.0,6.0,3.0,3.0,5.0,7.0,0,NA,1,0,1,1,0,1,2,1,2,1,1,2,2,2,1,1,1,1,2,1,Yes,1,2,1,1,2,1,2,1,1,40,40
433,39,Male,Between 1 and 5 years,"Transport, Postal and Warehousing",Machinery operators and drivers - Road and Rail Drivers,Between 20 and 199,Couple with no dependent children,1,100,100,100,100,100,0,0,NA,NA,No,NA,2,1,2,0,0,2,2,2,2,0,-1,0,2,They are about the same,1,0,0,0.5,6.0,1.5,6.0,10.0,0.0,6.0,1.5,6.5,10.0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
434,49,Female,Between 1 and 5 years,Manufacturing,Clerical and administrative workers - Office Managers and Program Administrators,Between 5 and 19,Couple with dependent children,1,60,50,40,40,50,1,1,20,50,Unsure,NA,1,1,2,1,1,0,1,1,2,1,1,2,1,They are about the same,0,1,1,3.0,9.0,3.0,3.0,6.0,1.0,10.0,3.0,3.0,7.0,1,0.1,-1,0,1,1,1,1,-1,0,0,0,0,1,0,0,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA
435,30,Female,Between 1 and 5 years,"Professional, Scientific and Technical",Professionals - Arts and Media Professionals,More than 200,Single person,1,0,0,0,0,5,1,0,NA,NA,Yes,50,1,1,1,1,0,1,1,1,1,1,0,-1,0,Senior leadership,0,0,0,1.5,7.0,1.0,5.5,9.0,0.0,7.0,2.0,6.0,9.0,0,NA,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,NA
436,44,Male,Between 1 and 5 years,Health Care and Social Assistance,Professionals - ICT Professionals,More than 200,Couple with dependent children,1,100,20,100,100,80,0,1,90,20,No,NA,2,1,1,1,1,1,1,1,1,2,-1,1,1,They are about the same,1,1,1,3.0,8.0,5.0,1.0,7.0,0.0,9.0,3.0,4.0,8.0,0,NA,1,0,1,1,1,1,0,-1,1,1,1,1,2,1,2,1,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
437,40,Male,Between 6 and 12 months,Retail Trade,Technicians and trades workers - Food Trades Workers,Between 5 and 19,Couple with dependent children,1,30,40,40,50,20,1,1,50,30,No,NA,1,1,0,0,0,1,2,0,1,0,0,1,1,Senior leadership,1,0,1,5.0,6.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,8.0,1,0.15,1,0,1,-1,0,1,0,0,-1,0,0,1,-1,0,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
438,39,Female,More than 5 years,Information Media and Telecommunications,Professionals - ICT Professionals,Between 20 and 199,Couple with dependent children,1,50,50,50,50,50,1,1,40,50,Yes,50,2,1,1,2,2,1,2,2,2,2,1,1,2,My direct manger(s),2,1,2,5.0,5.0,3.0,5.0,6.0,5.0,5.0,3.0,5.0,6.0,1,0.5,2,1,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,2,1,1,Yes,2,1,2,1,2,1,2,1,2,50,50
